dataset_id	sample_id	method_id	method_label	K	feature_type	feature_id	reference_id	reference_delta	reference_ci_lower	reference_ci_upper	reference_interval_excludes_zero	n_alternatives	n_opposite_sign_alternatives	opposite_sign_alternative_ids	n_interval_supported_opposite_sign_alternatives	interval_supported_opposite_sign_alternative_ids	any_opposite_sign_point_estimate	any_interval_supported_opposite_sign_estimate	reference_interval_includes_zero_among_point_changes	reference_and_alternative_intervals_include_zero	evidence_class	interpretation_note
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	signature	SIG_MY_SPP1	neighbors_6	0.0732028871803867	0.0391393915187911	0.1016666793792522	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	signature	SIG_TCELL	neighbors_6	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	gene	COL1A1	seed_11	0.1383063126720389	-0.2401472555187674	0.5306954427468663	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	gene	EPCAM	seed_11	-0.1494754828097493	-0.2373166332189028	-0.0348019556989941	True	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	gene	FAP	seed_11	0.0	0.0	0.0	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	gene	SPP1	seed_11	0.0	0.0	0.2207310766051738	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_CAF_FAP	seed_11	0.1653780919889573	-0.0209407011033021	0.3166954777992626	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0472319435394774	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	0.074318070750226	-0.1112264572079861	0.3199493787672293	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	0.0376718063532344	-0.0609097721680988	0.1532659204950605	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_MY_SPP1	seed_11	0.0751534793944403	0.0389417360835208	0.1150967186325549	True	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_TCELL	seed_11	0.0443945451000258	0.0	0.0653662949221838	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	gene	COL1A1	seed_11	1.6937929629098765	1.4765864196890377	1.9054780823847044	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	gene	EPCAM	seed_11	-0.5418410132620739	-0.6208067956416105	-0.4551547695026316	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	signature	SIG_CAF_FAP	seed_11	0.9594318107622264	0.8387527902287973	1.0455115506905803	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	0.8227049517725646	0.7079424823734308	0.9322479843971818	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	0.4306907076788677	0.3626825772147538	0.4923259169047255	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	signature	SIG_MY_SPP1	seed_11	0.0850108755553795	0.0582750086865547	0.1118493116022222	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	4	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	gene	COL1A1	seed_11	-1.3101558471722257	-1.5657257024205555	-0.9703630140277316	True	2	1	seed_23	1	seed_23	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	gene	EPCAM	seed_11	1.0828078705722142	0.8055684132705396	1.949129422061647	True	2	1	seed_23	1	seed_23	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	signature	SIG_CAF_FAP	seed_11	-0.6552148824841209	-0.8254249649689368	-0.473422853423626	True	2	1	seed_23	1	seed_23	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	signature	SIG_EXCLUSION_CONTRAST	seed_11	-0.5439215739140555	-0.6745939552537575	-0.3740201610032684	True	2	1	seed_23	1	seed_23	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	-0.3323789372904188	-0.4137152178576353	-0.252737420161185	True	2	1	seed_23	1	seed_23	True	True	False	False	reference and alternative intervals exclude zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	signature	SIG_MY_SPP1	seed_11	0.1224517813765463	0.100592490550676	0.1709673663174364	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M4_spagcn	SpaGCN-style	6	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	gene	COL1A1	seed_11	0.5881661356975272	0.3474113639058669	0.8144679701072252	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	gene	EPCAM	seed_11	-0.2631437226581479	-0.3423356449268537	-0.19402354103293	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	signature	SIG_CAF_FAP	seed_11	0.3595929656433978	0.2136934805802484	0.4752375682853843	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	signature	SIG_CYTOTOX	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	0.2873766424653889	0.1563078204279304	0.4138640375692283	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	0.1196023317392026	0.0458706513701847	0.2110357042284756	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	signature	SIG_MY_SPP1	seed_11	0.0771148761305711	0.0520976665604913	0.1046648442272893	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
