dataset_id	sample_id	method_id	method_label	K	reference_id	alternative_id	n_spots	n_switching	switching_fraction	n_reference_boundary	n_alternative_boundary	n_union_boundary	n_switching_in_union_boundary	fraction_switching_in_union_boundary	fraction_stable_in_union_boundary	risk_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_upper	jaccard_switching_union_boundary	median_distance_switching_to_reference_boundary	median_distance_stable_to_reference_boundary
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	4362	174	0.039889958734525444	1425	1317	1550	173	0.9942528735632183	0.32879656160458454	3.0239150577216836	353.161220043573	49.41287917564763	2524.0959325465233	0.11154094132817537	0.0	156.18077277634532
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	4362	530	0.12150389729481889	2217	2144	2491	515	0.9716981132075472	0.5156576200417536	1.8843862195401422	32.24831309041836	19.224477558630763	54.09529044448669	0.20550678371907422	0.0	90.06749307636507
GSE311294	GSM9322960_TR11_21723	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	4362	356	0.08161393856029345	2217	2148	2410	353	0.9915730337078652	0.5134797803295057	1.9310848677849821	111.48873764381786	35.72429580163903	347.9351612815211	0.1462909241607957	0.0	90.06749307636501
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	4	seed_11	seed_23	4564	208	0.04557405784399649	1529	1682	1801	208	1.0	0.365702479338843	2.7344632768361583	723.1750862880452	45.0506077735983	11608.77136344013	0.11549139367018323	0.0	91.04392994996705
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	4	seed_11	seed_37	4564	93	0.02037686240140228	1529	1599	1650	93	1.0	0.3482442406620443	2.871547848426461	349.92712680577847	21.710240301706857	5640.149181808942	0.056363636363636366	0.0	91.04392994996627
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	6	seed_11	seed_23	4564	394	0.08632778264680105	2073	2136	2397	392	0.9949238578680203	0.48081534772182255	2.069243135815284	211.64089775561098	52.67301430483396	850.37604538023	0.16340141725719048	0.0	90.73144457679977
GSE311294	GSM9322961_TR16_23542	M4_spagcn	SpaGCN-style	6	seed_11	seed_37	4564	189	0.04141104294478527	2073	2059	2230	189	1.0	0.4665142857142857	2.1435570798628123	433.3948077394073	26.990926798101036	6959.044451511494	0.08475336322869956	0.0	90.73144457679797
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	seed_11	seed_23	4690	544	0.11599147121535182	1190	1297	1650	525	0.9650735294117647	0.27134587554269174	3.5566176470588236	74.2	46.70980238771427	117.86904929077808	0.3145596165368484	0.0	50.00999900019995
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	4	seed_11	seed_37	4690	548	0.11684434968017057	1190	1355	1620	538	0.9817518248175182	0.2612264606470304	3.7582403497173384	152.15157116451016	81.08575945311098	285.50143408616526	0.3300613496932515	0.0	65.11528238439882
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	6	seed_11	seed_23	4690	1692	0.3607675906183369	1858	2501	3022	1302	0.7695035460992907	0.5737158105403602	1.3412625762823684	2.4805545617173523	2.168787440926766	2.8371387705138145	0.38159437280187575	24.186773244895647	25.0
GSE267401	GSM8265211_CTC21P	M5_stagate	STAGATE-style	6	seed_11	seed_37	4690	1377	0.29360341151385927	1858	1776	2440	1048	0.7610748002904866	0.4201629942650166	1.8113798946568838	4.395957796177899	3.8148624015774284	5.065568010470489	0.37847598410978694	0.0	25.0
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	4	seed_11	seed_23	3884	1280	0.329557157569516	1770	2078	2512	1036	0.809375	0.5668202764976958	1.4279217479674797	3.244835399173664	2.766271434458953	3.8061907579181002	0.37590711175616837	0.0	24.186773244895647
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	4	seed_11	seed_37	3884	969	0.24948506694129763	1770	1515	1977	630	0.6501547987616099	0.4620926243567753	1.4069793900446124	2.163312769773538	1.860545497638993	2.515349474551423	0.27202072538860106	0.0	24.186773244895647
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	6	seed_11	seed_23	3884	837	0.2154994850669413	1883	1915	2372	816	0.974910394265233	0.5106662290777815	1.9090950972533192	37.23393316195373	24.004941680532163	57.75334917114879	0.34099456748850815	0.0	24.698178070456937
GSE267401	GSM8265212_CTC21M	M5_stagate	STAGATE-style	6	seed_11	seed_37	3884	326	0.0839340885684861	1883	1962	2101	323	0.99079754601227	0.49971894322653176	1.982709599950313	107.78777652793401	34.515788315581474	336.60551694805247	0.1535171102661597	0.0	24.186773244895647
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	4	seed_11	seed_23	3721	638	0.17145928513840367	1364	1485	1899	615	0.9639498432601881	0.4164774570223808	2.314530659479096	37.46393742381146	24.557189886824766	57.15420264955808	0.31997918834547345	0.0	25.553864678361276
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	4	seed_11	seed_37	3721	1799	0.4834721848965332	1364	1070	1880	872	0.4847137298499166	0.5244536940686785	0.9242259809241465	0.8529477234978853	0.7499434719029513	0.9700995425350831	0.3106519415746348	25.0	25.0
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	6	seed_11	seed_23	3721	1216	0.32679387261488846	1516	1431	1932	1008	0.8289473684210527	0.3688622754491018	2.2473086124401918	8.291958041958042	6.996296577537992	9.827566257030828	0.47102803738317756	0.0	43.0
GSE267401	GSM8265213_CTC17P	M5_stagate	STAGATE-style	6	seed_11	seed_37	3721	1217	0.3270626175759205	1516	1455	1943	996	0.8184059161873459	0.3781948881789137	2.163979317986393	7.409786561038191	6.272513051001014	8.753259887020889	0.4602587800369686	0.0	42.5440947723653
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	seed_11	seed_23	4757	1436	0.3018709270548665	2888	2618	3447	1266	0.8816155988857939	0.6567299006323396	1.3424325556624126	3.892547940771907	3.266337183795167	4.638813636993393	0.35001382361072714	0.0	0.0
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	4	seed_11	seed_37	4757	939	0.197393315114568	2888	3084	3414	935	0.9957401490947817	0.6492928234677842	1.5335763974360133	126.25705929810407	47.18041733436022	337.86994527061285	0.27355178466939734	0.0	0.0
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	seed_11	seed_23	4757	1271	0.2671852007567795	3043	3184	3601	1266	0.996066089693155	0.6698221457257602	1.4870605518930786	124.81079229122055	51.712466666336134	301.2374941012635	0.35108153078202997	0.0	0.0
GSE267401	GSM8265214_CTC17M	M5_stagate	STAGATE-style	6	seed_11	seed_37	4757	1407	0.29577464788732394	3043	3371	3680	1401	0.9957356076759062	0.6802985074626866	1.4636745439729204	109.73168056164985	49.0519013661276	245.47553476079548	0.3800868149755833	0.0	0.0
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	4	seed_11	seed_23	3493	1275	0.3650157457772688	1155	1672	2145	1084	0.8501960784313726	0.4783588818755636	1.7773184749866016	6.18890605030323	5.19572082622944	7.37194306247518	0.464041095890411	131.01526628603247	227.92323269030737
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	4	seed_11	seed_37	3493	630	0.18036072144288579	1155	920	1474	512	0.8126984126984127	0.3360111770869717	2.4186648186648187	8.574227421685048	6.917912921314206	10.627103393028783	0.32160804020100503	0.0	132.74034804836094
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	6	seed_11	seed_23	3493	1094	0.3131978242198683	1482	1793	2281	1018	0.9305301645338209	0.5264693622342643	1.7674915793480888	12.04783931324749	9.416105604206951	15.415123642302943	0.43190496393720834	0.0	131.88252348207476
GSE285505	GSM8703563_Tumor19	M5_stagate	STAGATE-style	6	seed_11	seed_37	3493	720	0.20612653879186946	1482	1607	2041	658	0.9138888888888889	0.4987378290659935	1.8324033903751908	10.66662001726028	8.136040990671699	13.984293186706825	0.3128863528292915	0.0	131.60927019021113
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	4	seed_11	seed_23	2473	304	0.12292761827739587	780	771	1058	298	0.9802631578947368	0.3503918856615952	2.797619459833795	92.07938596491228	40.84030466379539	207.60406636220588	0.2800751879699248	0.0	227.6071176391459
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	4	seed_11	seed_37	2473	160	0.0646987464617873	780	787	935	159	0.99375	0.33549502810203197	2.962040914948454	314.9265463917526	44.00450135446609	2253.831461998168	0.16987179487179488	0.0	227.6071176391459
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	6	seed_11	seed_23	2473	883	0.35705620703598867	1205	1143	1549	721	0.8165345413363534	0.5207547169811321	1.5679829960444467	4.095857935229916	3.3642163676374444	4.986615125877598	0.4213909994155465	0.0	131.2288078129189
GSE285505	GSM8703564_Tumor20	M5_stagate	STAGATE-style	6	seed_11	seed_37	2473	821	0.3319854427820461	1205	1216	1583	699	0.8514007308160779	0.5351089588377724	1.591079193787512	4.977672279504488	4.013699167767306	6.173163529824333	0.4099706744868035	0.0	131.2288078129189
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	4	seed_11	seed_23	3563	371	0.10412573673870335	1245	1439	1644	371	1.0	0.39880952380952384	2.507462686567164	1119.8967412642323	69.8509785818213	17954.919695579538	0.225669099756691	0.0	131.7269904006009
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	4	seed_11	seed_37	3563	1133	0.317990457479652	1245	1312	1811	833	0.735216240070609	0.4024691358024691	1.826764277476053	4.12241308793456	3.5308862837535004	4.813037946242895	0.39459971577451447	131.0	132.0
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	6	seed_11	seed_23	3563	773	0.2169520067358967	1667	1850	2250	748	0.9676584734799483	0.5383512544802868	1.7974481631218746	25.657097203728362	17.10603643502025	38.482709856380964	0.32879120879120877	0.0	131.2288078129189
GSE285505	GSM8703565_Tumor24	M5_stagate	STAGATE-style	6	seed_11	seed_37	3563	812	0.22789783889980353	1667	1605	2066	707	0.8706896551724138	0.4940021810250818	1.7625218847529878	6.896835908756438	5.544867488948408	8.578445859548085	0.3256563795485951	0.0	131.2288078129189
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	4	seed_11	seed_23	3415	270	0.07906295754026355	1408	1079	1559	268	0.9925925925925926	0.41049284578696343	2.4180508936512033	192.43687064291248	47.792272868884666	774.8522294478861	0.17168481742472774	0.0	131.7269904006009
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	4	seed_11	seed_37	3415	281	0.08228404099560761	1408	1444	1711	281	1.0	0.4562858966177409	2.191608391608392	670.8378189444251	41.81763717781556	10761.568794825474	0.16423144360023378	0.0	131.7269904006009
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	6	seed_11	seed_23	3415	824	0.24128843338213762	1865	1854	2329	758	0.9199029126213593	0.6063296024700888	1.5171664204977349	7.456744401365662	5.728865111276843	9.705768243320607	0.3164926931106472	0.0	131.0
GSE285505	GSM8703566_Tumor26	M5_stagate	STAGATE-style	6	seed_11	seed_37	3415	923	0.2702781844802343	1865	2009	2496	887	0.9609967497291441	0.6456661316211878	1.4883802985239447	13.521528209377806	9.593557129316427	19.057761646959325	0.35031595576619273	0.0	131.0
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	4	seed_11	seed_23	3742	1177	0.31453768038482094	1639	1991	2437	1140	0.9685641461342396	0.5056530214424951	1.9154718849917691	30.12190293608952	21.51644909818712	42.16908804750899	0.46079223928860147	0.0	21.483588427448638
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	4	seed_11	seed_37	3742	357	0.0954035275253875	1639	1793	1982	349	0.9775910364145658	0.48242245199409156	2.0264211012022693	46.80404164115126	23.147170110906412	94.63870976238476	0.17537688442211055	0.0	21.40986725396727
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	seed_11	seed_23	3742	849	0.22688401924104756	1971	2047	2521	846	0.9964664310954063	0.5789837538886968	1.721061125468066	205.06029850746268	65.84429200194539	638.623709747343	0.33518225039619653	0.0	21.409837366033305
GSE311294	GSM9322957_TR11_206	M5_stagate	STAGATE-style	6	seed_11	seed_37	3742	397	0.10609299839657937	1971	2140	2291	397	1.0	0.5662182361733932	1.7661034846884898	609.1013460015836	37.998276138682854	9763.717920962545	0.1732867743343518	0.0	21.409827179454343
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	4	seed_11	seed_23	4732	1383	0.2922654268808115	2448	2078	3055	1297	0.9378163412870572	0.5249328157659002	1.7865454647157877	13.648748577929465	10.860211404665334	17.153288347914277	0.4129258198026106	0.0	21.573401647605376
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	4	seed_11	seed_37	4732	1034	0.21851225697379545	2448	2325	2903	940	0.9090909090909091	0.5308274743104381	1.7125920437178714	8.838512480896586	7.081420755114515	11.031586114769913	0.31364698031364696	0.0	21.573371905661755
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	6	seed_11	seed_23	4732	1421	0.30029585798816566	2489	2453	3178	1351	0.9507389162561576	0.5517970401691332	1.7229866183492817	15.676628352490422	12.211049665883243	20.125761767125738	0.41594827586206895	0.0	21.573381647671738
GSE311294	GSM9322958_TR11_16184	M5_stagate	STAGATE-style	6	seed_11	seed_37	4732	1459	0.30832628909551985	2489	2608	3017	1301	0.8917066483893078	0.5242896425297892	1.700790128308977	7.471220235460742	6.247923249641237	8.934029688979175	0.40976377952755905	0.0	21.57337190566187
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	4	seed_11	seed_23	3673	1175	0.3199019874761775	1277	1265	1823	873	0.7429787234042553	0.38030424339471575	1.953643001119821	4.710365981178111	4.038977826010947	5.493357139460534	0.4108235294117647	0.0	158.03892411521733
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	4	seed_11	seed_37	3673	1287	0.35039477266539615	1277	1394	1938	1046	0.8127428127428128	0.3738474434199497	2.173995909421919	7.2694304374523195	6.177523291562773	8.55433745707331	0.48003671408903165	91.13906565135842	158.03892411521704
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	6	seed_11	seed_23	3673	573	0.15600326708412743	1680	1804	2109	561	0.9790575916230366	0.4993548387096774	1.9606450478239106	46.87080103359173	26.34436183648586	83.3905942822257	0.26449787835926447	0.0	91.13906565136206
GSE311294	GSM9322959_TR11_18105	M5_stagate	STAGATE-style	6	seed_11	seed_37	3673	1244	0.3386877212088211	1680	1739	2298	1108	0.8906752411575563	0.4899135446685879	1.818025345186306	8.482525951557093	6.979394118493501	10.309382920242745	0.4552177485620378	0.0	91.13906565136388
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	4	seed_11	seed_23	4362	234	0.05364511691884457	1006	1051	1239	234	1.0	0.24345930232558138	4.107462686567164	1456.9085032322228	90.77192246572785	23383.68880081578	0.18886198547215496	0.0	270.2024792290969
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	4	seed_11	seed_37	4362	183	0.041953232462173314	1006	1023	1158	183	1.0	0.23330940416367552	4.286153846153846	1205.5884161968222	75.05081741079543	19366.123906585144	0.15803108808290156	0.0	239.35086773170966
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	6	seed_11	seed_23	4362	1145	0.26249426868408987	1571	1453	2137	928	0.8104803493449781	0.3758159776188996	2.1565883241048756	7.102735627189321	6.02770069577879	8.369502059893899	0.39422259983007646	0.0	156.7174379528758
GSE311294	GSM9322960_TR11_21723	M5_stagate	STAGATE-style	6	seed_11	seed_37	4362	405	0.09284731774415406	1571	1547	1829	383	0.945679012345679	0.36542835481425323	2.5878643512115156	30.23113919275745	19.576324469432045	46.68505460863924	0.2069151809832523	0.0	156.18077277634217
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	4	seed_11	seed_23	4564	242	0.053023663453111304	967	1030	1198	242	1.0	0.2211938917167978	4.52092050209205	1707.0073183481443	106.36250365234568	27395.68818743071	0.2020033388981636	0.0	241.11529307910428
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	4	seed_11	seed_37	4564	338	0.0740578439964943	967	1071	1322	338	1.0	0.23284429720776148	4.294715447154472	2229.7333671914676	139.04749173330742	35755.487760273485	0.2556732223903177	0.0	272.1943337303957
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	6	seed_11	seed_23	4564	1245	0.27278702892199824	1878	1612	2365	1020	0.8192771084337349	0.40524254293461887	2.021695704752094	6.6533828996282525	5.668888759229295	7.808850356605684	0.3938223938223938	0.0	91.04392994996478
GSE311294	GSM9322961_TR16_23542	M5_stagate	STAGATE-style	6	seed_11	seed_37	4564	1124	0.2462751971954426	1878	1614	2279	931	0.8282918149466192	0.3918604651162791	2.113741723602648	7.486247136421642	6.319286091112867	8.868706904471157	0.37661812297734626	0.0	91.043929949964
